id,breed
heptagon-758,heptagon
star-899,star
quarter_circle-224,quarter_circle
triangle-3565,triangle
triangle-3002,triangle
hexagon-180,hexagon
square-4765,square
octagon-570,octagon
triangle-4334,triangle
quarter_circle-49,quarter_circle
hexagon-1213,hexagon
circle-331,circle
semi_circle-4096,semi_circle
octagon-3425,octagon
pentagon-2920,pentagon
pentagon-662,pentagon
square-3039,square
trapezoid-1039,trapezoid
triangle-1930,triangle
semi_circle-1392,semi_circle
trapezoid-560,trapezoid
triangle-1128,triangle
square-3336,square
rectangle-4093,rectangle
semi_circle-4070,semi_circle
semi_circle-4226,semi_circle
octagon-2330,octagon
star-3481,star
pentagon-1265,pentagon
square-6685,square
circle-300,circle
trapezoid-1099,trapezoid
rectangle-2196,rectangle
square-2444,square
pentagon-254,pentagon
rectangle-538,rectangle
heptagon-1521,heptagon
cross-1707,cross
star-1520,star
trapezoid-337,trapezoid
circle-217,circle
rectangle-3100,rectangle
trapezoid-1539,trapezoid
rectangle-453,rectangle
octagon-1320,octagon
square-3734,square
octagon-1888,octagon
square-5128,square
octagon-3082,octagon
rectangle-1054,rectangle
octagon-4899,octagon
star-2880,star
octagon-3902,octagon
star-2272,star
rectangle-608,rectangle
square-1991,square
pentagon-963,pentagon
triangle-141,triangle
pentagon-496,pentagon
rectangle-4413,rectangle
square-845,square
semi_circle-2777,semi_circle
star-654,star
octagon-2699,octagon
square-1270,square
trapezoid-4109,trapezoid
square-6186,square
pentagon-918,pentagon
star-2925,star
rectangle-1321,rectangle
octagon-3731,octagon
semi_circle-4642,semi_circle
pentagon-4229,pentagon
triangle-122,triangle
semi_circle-2965,semi_circle
triangle-1291,triangle
heptagon-851,heptagon
semi_circle-90,semi_circle
trapezoid-2517,trapezoid
square-4732,square
pentagon-1937,pentagon
triangle-1652,triangle
square-718,square
star-3426,star
cross-1656,cross
trapezoid-992,trapezoid
pentagon-3426,pentagon
heptagon-88,heptagon
semi_circle-3703,semi_circle
square-4618,square
hexagon-183,hexagon
pentagon-1343,pentagon
pentagon-4601,pentagon
square-2311,square
octagon-344,octagon
square-4498,square
hexagon-933,hexagon
semi_circle-1811,semi_circle
square-2895,square
pentagon-3444,pentagon
pentagon-3245,pentagon
rectangle-1277,rectangle
quarter_circle-90,quarter_circle
rectangle-781,rectangle
triangle-2196,triangle
square-358,square
trapezoid-2998,trapezoid
pentagon-705,pentagon
pentagon-497,pentagon
semi_circle-4628,semi_circle
rectangle-4415,rectangle
star-3246,star
rectangle-119,rectangle
octagon-3481,octagon
octagon-199,octagon
square-2206,square
hexagon-93,hexagon
square-3076,square
hexagon-1211,hexagon
pentagon-1802,pentagon
heptagon-882,heptagon
heptagon-479,heptagon
trapezoid-2781,trapezoid
octagon-104,octagon
heptagon-1173,heptagon
semi_circle-2379,semi_circle
trapezoid-3930,trapezoid
semi_circle-2126,semi_circle
pentagon-1594,pentagon
trapezoid-4120,trapezoid
semi_circle-3628,semi_circle
octagon-4140,octagon
pentagon-3619,pentagon
star-690,star
square-3143,square
hexagon-327,hexagon
octagon-2265,octagon
semi_circle-3977,semi_circle
trapezoid-4073,trapezoid
square-6180,square
octagon-1878,octagon
heptagon-997,heptagon
rectangle-2800,rectangle
octagon-2297,octagon
circle-1906,circle
heptagon-1373,heptagon
heptagon-1347,heptagon
octagon-1547,octagon
square-6702,square
octagon-1022,octagon
circle-1358,circle
semi_circle-19,semi_circle
semi_circle-960,semi_circle
octagon-48,octagon
rectangle-4042,rectangle
rectangle-4210,rectangle
rectangle-4630,rectangle
square-3757,square
octagon-3072,octagon
circle-1561,circle
square-1376,square
square-5437,square
rectangle-2784,rectangle
circle-1939,circle
circle-1843,circle
trapezoid-1568,trapezoid
octagon-2718,octagon
heptagon-753,heptagon
octagon-962,octagon
square-2521,square
square-5615,square
heptagon-1002,heptagon
trapezoid-2583,trapezoid
triangle-270,triangle
pentagon-3449,pentagon
cross-1353,cross
triangle-1676,triangle
semi_circle-414,semi_circle
cross-2042,cross
octagon-1393,octagon
rectangle-757,rectangle
cross-1183,cross
square-823,square
rectangle-1653,rectangle
octagon-3742,octagon
trapezoid-2899,trapezoid
cross-283,cross
octagon-2555,octagon
cross-1140,cross
circle-131,circle
semi_circle-3296,semi_circle
square-1364,square
star-2131,star
heptagon-419,heptagon
star-380,star
rectangle-1669,rectangle
semi_circle-2297,semi_circle
trapezoid-2497,trapezoid
square-5299,square
trapezoid-2682,trapezoid
triangle-2281,triangle
square-2435,square
circle-342,circle
rectangle-2754,rectangle
trapezoid-2950,trapezoid
pentagon-3204,pentagon
semi_circle-3758,semi_circle
hexagon-1329,hexagon
triangle-991,triangle
triangle-1734,triangle
rectangle-2488,rectangle
octagon-1215,octagon
square-496,square
square-2063,square
triangle-2016,triangle
rectangle-4297,rectangle
triangle-613,triangle
triangle-3307,triangle
quarter_circle-222,quarter_circle
pentagon-3540,pentagon
square-3053,square
octagon-2411,octagon
square-5755,square
circle-218,circle
octagon-2923,octagon
trapezoid-1414,trapezoid
hexagon-388,hexagon
octagon-673,octagon
rectangle-838,rectangle
square-2414,square
semi_circle-2150,semi_circle
quarter_circle-688,quarter_circle
trapezoid-2850,trapezoid
triangle-1839,triangle
trapezoid-1182,trapezoid
cross-117,cross
heptagon-529,heptagon
star-3142,star
octagon-125,octagon
square-1870,square
pentagon-4730,pentagon
trapezoid-4405,trapezoid
rectangle-2531,rectangle
semi_circle-1656,semi_circle
hexagon-1488,hexagon
pentagon-1711,pentagon
triangle-523,triangle
octagon-4867,octagon
octagon-4534,octagon
square-4426,square
semi_circle-2210,semi_circle
square-108,square
semi_circle-4155,semi_circle
rectangle-323,rectangle
trapezoid-1134,trapezoid
pentagon-3512,pentagon
rectangle-3180,rectangle
pentagon-1938,pentagon
octagon-2713,octagon
semi_circle-4523,semi_circle
square-5634,square
pentagon-4608,pentagon
octagon-93,octagon
circle-824,circle
pentagon-2220,pentagon
octagon-2831,octagon
trapezoid-2079,trapezoid
octagon-1918,octagon
square-3046,square
pentagon-3274,pentagon
triangle-1862,triangle
square-3819,square
square-2969,square
octagon-107,octagon
semi_circle-4619,semi_circle
rectangle-193,rectangle
pentagon-638,pentagon
circle-1028,circle
semi_circle-3152,semi_circle
octagon-3695,octagon
square-1857,square
heptagon-84,heptagon
rectangle-3915,rectangle
cross-1368,cross
square-5203,square
star-2769,star
trapezoid-3298,trapezoid
square-4312,square
semi_circle-3012,semi_circle
rectangle-3644,rectangle
pentagon-852,pentagon
semi_circle-951,semi_circle
semi_circle-1753,semi_circle
triangle-3202,triangle
triangle-3537,triangle
trapezoid-2355,trapezoid
cross-1669,cross
trapezoid-2830,trapezoid
rectangle-1228,rectangle
semi_circle-1486,semi_circle
star-591,star
semi_circle-1637,semi_circle
star-3036,star
star-1956,star
rectangle-318,rectangle
hexagon-753,hexagon
pentagon-3912,pentagon
rectangle-1433,rectangle
hexagon-1478,hexagon
rectangle-365,rectangle
pentagon-5206,pentagon
triangle-863,triangle
trapezoid-2658,trapezoid
quarter_circle-504,quarter_circle
circle-227,circle
octagon-3962,octagon
square-1313,square
trapezoid-3461,trapezoid
rectangle-4969,rectangle
star-3348,star
octagon-407,octagon
rectangle-991,rectangle
square-1899,square
square-4468,square
trapezoid-682,trapezoid
trapezoid-1221,trapezoid
trapezoid-2202,trapezoid
octagon-4073,octagon
square-3775,square
semi_circle-825,semi_circle
star-621,star
hexagon-771,hexagon
octagon-267,octagon
octagon-3382,octagon
triangle-3676,triangle
octagon-2042,octagon
square-5585,square
star-3895,star
trapezoid-2723,trapezoid
circle-458,circle
trapezoid-2567,trapezoid
square-1824,square
pentagon-2391,pentagon
octagon-1125,octagon
circle-1569,circle
heptagon-122,heptagon
semi_circle-4670,semi_circle
trapezoid-3431,trapezoid
square-5413,square
heptagon-1498,heptagon
square-1744,square
square-4668,square
star-2928,star
square-4222,square
cross-146,cross
square-1587,square
square-3716,square
cross-135,cross
trapezoid-805,trapezoid
trapezoid-2046,trapezoid
square-163,square
octagon-2357,octagon
trapezoid-2653,trapezoid
semi_circle-2473,semi_circle
square-1118,square
square-1093,square
star-3908,star
square-631,square
triangle-2638,triangle
star-2090,star
pentagon-592,pentagon
star-3076,star
square-3595,square
square-1942,square
square-3429,square
triangle-462,triangle
hexagon-406,hexagon
pentagon-1184,pentagon
octagon-2750,octagon
semi_circle-2935,semi_circle
trapezoid-1626,trapezoid
octagon-4271,octagon
trapezoid-1907,trapezoid
octagon-3980,octagon
octagon-2050,octagon
triangle-833,triangle
octagon-2034,octagon
cross-1060,cross
octagon-4268,octagon
pentagon-1113,pentagon
pentagon-4103,pentagon
pentagon-4755,pentagon
triangle-4308,triangle
rectangle-2712,rectangle
octagon-4117,octagon
star-671,star
triangle-703,triangle
quarter_circle-310,quarter_circle
square-1686,square
octagon-3560,octagon
star-2562,star
semi_circle-1543,semi_circle
hexagon-839,hexagon
semi_circle-3147,semi_circle
triangle-979,triangle
star-1681,star
rectangle-1244,rectangle
pentagon-5018,pentagon
trapezoid-2409,trapezoid
triangle-3311,triangle
star-2847,star
trapezoid-2980,trapezoid
circle-1090,circle
rectangle-3245,rectangle
trapezoid-269,trapezoid
square-6783,square
cross-1664,cross
hexagon-1351,hexagon
heptagon-1422,heptagon
circle-1347,circle
square-4261,square
semi_circle-2498,semi_circle
triangle-1989,triangle
pentagon-1949,pentagon
circle-570,circle
semi_circle-535,semi_circle
semi_circle-2117,semi_circle
rectangle-1685,rectangle
pentagon-4232,pentagon
pentagon-2,pentagon
hexagon-261,hexagon
square-2081,square
star-1390,star
triangle-2515,triangle
star-305,star
octagon-3924,octagon
pentagon-398,pentagon
circle-1174,circle
rectangle-4330,rectangle
pentagon-3349,pentagon
triangle-480,triangle
square-3006,square
star-2160,star
trapezoid-2246,trapezoid
trapezoid-2650,trapezoid
semi_circle-2283,semi_circle
square-4862,square
triangle-395,triangle
square-6375,square
star-3591,star
semi_circle-3234,semi_circle
pentagon-3694,pentagon
semi_circle-4452,semi_circle
cross-1720,cross
quarter_circle-373,quarter_circle
square-5308,square
square-4588,square
cross-233,cross
cross-1518,cross
semi_circle-309,semi_circle
semi_circle-3197,semi_circle
trapezoid-3906,trapezoid
semi_circle-858,semi_circle
trapezoid-3444,trapezoid
circle-1545,circle
hexagon-1387,hexagon
octagon-4033,octagon
square-2060,square
star-1281,star
square-1666,square
pentagon-581,pentagon
octagon-3359,octagon
quarter_circle-368,quarter_circle
octagon-1855,octagon
pentagon-2214,pentagon
cross-98,cross
star-327,star
square-581,square
heptagon-1083,heptagon
triangle-3185,triangle
trapezoid-1387,trapezoid
rectangle-3489,rectangle
heptagon-1320,heptagon
hexagon-893,hexagon
circle-1271,circle
quarter_circle-577,quarter_circle
trapezoid-3985,trapezoid
square-1303,square
octagon-2944,octagon
star-2115,star
triangle-404,triangle
semi_circle-3248,semi_circle
octagon-1448,octagon
hexagon-136,hexagon
square-372,square
star-3690,star
square-2290,square
rectangle-566,rectangle
star-2490,star
square-6667,square
rectangle-596,rectangle
semi_circle-2997,semi_circle
hexagon-1357,hexagon
circle-566,circle
cross-414,cross
triangle-3899,triangle
trapezoid-3108,trapezoid
triangle-1343,triangle
pentagon-674,pentagon
rectangle-3448,rectangle
star-1208,star
star-3152,star
trapezoid-4583,trapezoid
star-3429,star
pentagon-4793,pentagon
cross-1400,cross
semi_circle-3550,semi_circle
trapezoid-401,trapezoid
rectangle-2906,rectangle
quarter_circle-822,quarter_circle
square-2283,square
square-2858,square
trapezoid-2423,trapezoid
square-6378,square
semi_circle-572,semi_circle
pentagon-551,pentagon
cross-1150,cross
circle-2113,circle
rectangle-769,rectangle
rectangle-3694,rectangle
hexagon-410,hexagon
square-98,square
trapezoid-141,trapezoid
octagon-3474,octagon
cross-2047,cross
octagon-3745,octagon
pentagon-155,pentagon
star-3495,star
trapezoid-2238,trapezoid
square-4045,square
quarter_circle-486,quarter_circle
pentagon-2353,pentagon
square-548,square
rectangle-2307,rectangle
triangle-862,triangle
trapezoid-1933,trapezoid
rectangle-1973,rectangle
square-1475,square
triangle-297,triangle
trapezoid-4233,trapezoid
square-4725,square
rectangle-1763,rectangle
rectangle-4896,rectangle
semi_circle-1658,semi_circle
semi_circle-4302,semi_circle
square-6357,square
rectangle-560,rectangle
rectangle-4108,rectangle
cross-729,cross
cross-1759,cross
rectangle-1223,rectangle
octagon-2429,octagon
square-4358,square
pentagon-1336,pentagon
quarter_circle-261,quarter_circle
semi_circle-4792,semi_circle
semi_circle-3258,semi_circle
pentagon-3170,pentagon
trapezoid-3918,trapezoid
triangle-1354,triangle
square-4543,square
triangle-2680,triangle
trapezoid-4413,trapezoid
square-4739,square
cross-1167,cross
octagon-4779,octagon
star-780,star
semi_circle-622,semi_circle
pentagon-3111,pentagon
hexagon-30,hexagon
rectangle-1785,rectangle
triangle-2586,triangle
square-3037,square
trapezoid-2440,trapezoid
quarter_circle-196,quarter_circle
trapezoid-1103,trapezoid
triangle-593,triangle
trapezoid-3652,trapezoid
octagon-1261,octagon
square-6429,square
pentagon-1985,pentagon
octagon-2547,octagon
heptagon-759,heptagon
pentagon-1486,pentagon
octagon-3555,octagon
semi_circle-3749,semi_circle
square-2232,square
heptagon-780,heptagon
rectangle-1626,rectangle
triangle-1401,triangle
octagon-4006,octagon
circle-1830,circle
square-2461,square
heptagon-5,heptagon
cross-1879,cross
rectangle-4713,rectangle
semi_circle-2091,semi_circle
octagon-2183,octagon
pentagon-3198,pentagon
star-61,star
square-2221,square
square-2639,square
hexagon-561,hexagon
hexagon-1468,hexagon
quarter_circle-2,quarter_circle
square-2121,square
semi_circle-3422,semi_circle
trapezoid-4142,trapezoid
heptagon-1600,heptagon
trapezoid-2766,trapezoid
circle-894,circle
trapezoid-4299,trapezoid
square-1882,square
octagon-1157,octagon
triangle-2654,triangle
semi_circle-2689,semi_circle
octagon-1151,octagon
square-3467,square
triangle-1339,triangle
semi_circle-3712,semi_circle
trapezoid-905,trapezoid
square-6069,square
rectangle-57,rectangle
star-349,star
semi_circle-4321,semi_circle
semi_circle-278,semi_circle
triangle-1379,triangle
circle-1953,circle
octagon-2768,octagon
pentagon-760,pentagon
semi_circle-3612,semi_circle
trapezoid-3937,trapezoid
pentagon-44,pentagon
rectangle-305,rectangle
star-2,star
octagon-4081,octagon
heptagon-1396,heptagon
square-1947,square
heptagon-438,heptagon
pentagon-800,pentagon
rectangle-2408,rectangle
circle-660,circle
semi_circle-4284,semi_circle
octagon-3641,octagon
rectangle-1319,rectangle
semi_circle-2717,semi_circle
pentagon-2590,pentagon
rectangle-3495,rectangle
square-4108,square
triangle-253,triangle
square-2052,square
trapezoid-721,trapezoid
octagon-889,octagon
octagon-2503,octagon
trapezoid-2334,trapezoid
rectangle-1672,rectangle
rectangle-692,rectangle
rectangle-340,rectangle
pentagon-642,pentagon
triangle-3195,triangle
star-2745,star
cross-441,cross
trapezoid-2188,trapezoid
trapezoid-4323,trapezoid
quarter_circle-280,quarter_circle
hexagon-589,hexagon
octagon-3021,octagon
rectangle-2017,rectangle
square-2733,square
semi_circle-2503,semi_circle
triangle-3045,triangle
rectangle-2160,rectangle
pentagon-203,pentagon
semi_circle-3747,semi_circle
trapezoid-864,trapezoid
square-3268,square
triangle-1370,triangle
rectangle-3456,rectangle
trapezoid-2227,trapezoid
square-3766,square
semi_circle-970,semi_circle
semi_circle-1053,semi_circle
cross-1855,cross
rectangle-3696,rectangle
semi_circle-2992,semi_circle
octagon-4917,octagon
pentagon-3288,pentagon
pentagon-252,pentagon
cross-555,cross
octagon-2926,octagon
square-975,square
semi_circle-2415,semi_circle
semi_circle-1289,semi_circle
rectangle-810,rectangle
trapezoid-1314,trapezoid
star-2027,star
hexagon-122,hexagon
square-6170,square
pentagon-706,pentagon
pentagon-4756,pentagon
cross-789,cross
triangle-459,triangle
rectangle-1040,rectangle
star-1489,star
semi_circle-4618,semi_circle
circle-1999,circle
octagon-3655,octagon
semi_circle-4267,semi_circle
circle-534,circle
circle-1228,circle
rectangle-2183,rectangle
pentagon-1690,pentagon
semi_circle-1282,semi_circle
triangle-1507,triangle
circle-150,circle
pentagon-3402,pentagon
rectangle-1112,rectangle
octagon-2909,octagon
triangle-4283,triangle
square-6236,square
semi_circle-3635,semi_circle
square-2734,square
rectangle-3739,rectangle
cross-1653,cross
circle-1980,circle
cross-1173,cross
pentagon-129,pentagon
rectangle-2876,rectangle
rectangle-343,rectangle
pentagon-719,pentagon
hexagon-1476,hexagon
cross-1786,cross
rectangle-2789,rectangle
triangle-1246,triangle
semi_circle-1962,semi_circle
semi_circle-1238,semi_circle
square-4507,square
cross-1892,cross
trapezoid-342,trapezoid
heptagon-1081,heptagon
star-1794,star
square-5727,square
triangle-1817,triangle
octagon-1866,octagon
hexagon-877,hexagon
square-2362,square
trapezoid-2398,trapezoid
octagon-4210,octagon
quarter_circle-777,quarter_circle
rectangle-4192,rectangle
trapezoid-1352,trapezoid
pentagon-3266,pentagon
pentagon-3286,pentagon
pentagon-1333,pentagon
rectangle-1905,rectangle
trapezoid-3070,trapezoid
trapezoid-4226,trapezoid
triangle-2022,triangle
star-3448,star
trapezoid-2196,trapezoid
rectangle-1886,rectangle
octagon-176,octagon
pentagon-1567,pentagon
star-1892,star
triangle-3518,triangle
heptagon-1552,heptagon
rectangle-1434,rectangle
square-4834,square
triangle-3665,triangle
triangle-393,triangle
pentagon-2125,pentagon
triangle-1683,triangle
quarter_circle-84,quarter_circle
octagon-2974,octagon
hexagon-930,hexagon
rectangle-778,rectangle
square-2619,square
cross-569,cross
rectangle-3854,rectangle
rectangle-1271,rectangle
square-4050,square
trapezoid-4314,trapezoid
pentagon-4785,pentagon
trapezoid-1504,trapezoid
square-6616,square
square-4326,square
square-1310,square
triangle-4323,triangle
hexagon-1430,hexagon
octagon-3876,octagon
square-981,square
semi_circle-4333,semi_circle
octagon-4098,octagon
octagon-4710,octagon
trapezoid-2029,trapezoid
trapezoid-91,trapezoid
pentagon-4854,pentagon
cross-1882,cross
octagon-3557,octagon
heptagon-1033,heptagon
semi_circle-4081,semi_circle
semi_circle-3458,semi_circle
rectangle-161,rectangle
triangle-463,triangle
rectangle-1335,rectangle
hexagon-1389,hexagon
semi_circle-1571,semi_circle
circle-1689,circle
triangle-999,triangle
pentagon-3109,pentagon
pentagon-4225,pentagon
pentagon-3491,pentagon
pentagon-2442,pentagon
rectangle-1238,rectangle
square-6418,square
square-5224,square
star-816,star
octagon-731,octagon
semi_circle-3808,semi_circle
pentagon-3839,pentagon
circle-1730,circle
square-5024,square
triangle-2742,triangle
circle-179,circle
semi_circle-3560,semi_circle
trapezoid-4459,trapezoid
octagon-4811,octagon
octagon-2650,octagon
star-312,star
circle-455,circle
trapezoid-1719,trapezoid
cross-42,cross
octagon-4411,octagon
triangle-1091,triangle
star-1718,star
trapezoid-26,trapezoid
square-3211,square
cross-1632,cross
hexagon-810,hexagon
semi_circle-1892,semi_circle
octagon-3028,octagon
square-4117,square
cross-1668,cross
cross-1260,cross
star-1331,star
hexagon-878,hexagon
triangle-247,triangle
square-4731,square
square-2252,square
cross-1968,cross
square-2550,square
circle-1203,circle
trapezoid-2484,trapezoid
octagon-4046,octagon
rectangle-4262,rectangle
hexagon-1147,hexagon
star-434,star
octagon-4279,octagon
triangle-3192,triangle
rectangle-267,rectangle
square-1665,square
trapezoid-2938,trapezoid
triangle-466,triangle
rectangle-3067,rectangle
square-1883,square
square-4183,square
pentagon-4925,pentagon
square-2576,square
heptagon-874,heptagon
semi_circle-2376,semi_circle
octagon-4133,octagon
pentagon-3339,pentagon
triangle-2097,triangle
octagon-4623,octagon
triangle-4353,triangle
square-2478,square
cross-1231,cross
pentagon-4343,pentagon
pentagon-2587,pentagon
square-6227,square
rectangle-3011,rectangle
pentagon-3875,pentagon
star-2407,star
octagon-1861,octagon
trapezoid-3223,trapezoid
octagon-730,octagon
octagon-462,octagon
cross-542,cross
square-3106,square
trapezoid-2527,trapezoid
trapezoid-4540,trapezoid
triangle-2117,triangle
triangle-1151,triangle
rectangle-1312,rectangle
triangle-4347,triangle
triangle-3401,triangle
heptagon-803,heptagon
circle-2118,circle
star-3873,star
pentagon-4429,pentagon
octagon-1019,octagon
trapezoid-1523,trapezoid
square-1920,square
star-1953,star
quarter_circle-402,quarter_circle
circle-2028,circle
square-4394,square
pentagon-648,pentagon
octagon-4076,octagon
star-367,star
semi_circle-2076,semi_circle
pentagon-3726,pentagon
hexagon-962,hexagon
triangle-10,triangle
triangle-1342,triangle
star-2804,star
pentagon-2459,pentagon
octagon-655,octagon
semi_circle-3675,semi_circle
semi_circle-4101,semi_circle
square-2340,square
trapezoid-1468,trapezoid
semi_circle-2227,semi_circle
square-2744,square
semi_circle-4827,semi_circle
semi_circle-1756,semi_circle
rectangle-45,rectangle
square-2690,square
triangle-2492,triangle
semi_circle-1394,semi_circle
square-5447,square
pentagon-1145,pentagon
pentagon-1647,pentagon
trapezoid-1903,trapezoid
pentagon-3249,pentagon
pentagon-3932,pentagon
trapezoid-2157,trapezoid
semi_circle-4254,semi_circle
rectangle-5065,rectangle
heptagon-68,heptagon
semi_circle-2188,semi_circle
trapezoid-3482,trapezoid
triangle-2920,triangle
semi_circle-2761,semi_circle
semi_circle-1346,semi_circle
rectangle-2278,rectangle
star-2017,star
pentagon-1507,pentagon
triangle-1577,triangle
square-1486,square
octagon-4464,octagon
semi_circle-4542,semi_circle
heptagon-867,heptagon
pentagon-2418,pentagon
quarter_circle-693,quarter_circle
cross-24,cross
triangle-958,triangle
semi_circle-3266,semi_circle
star-381,star
square-1850,square
pentagon-3145,pentagon
rectangle-2827,rectangle
star-3308,star
quarter_circle-658,quarter_circle
square-5840,square
trapezoid-110,trapezoid
octagon-4026,octagon
pentagon-1694,pentagon
star-3456,star
star-3855,star
trapezoid-184,trapezoid
pentagon-180,pentagon
rectangle-2731,rectangle
trapezoid-3661,trapezoid
rectangle-1099,rectangle
star-3792,star
pentagon-188,pentagon
circle-1407,circle
star-2700,star
cross-895,cross
pentagon-4695,pentagon
quarter_circle-467,quarter_circle
trapezoid-4412,trapezoid
heptagon-1284,heptagon
quarter_circle-902,quarter_circle
trapezoid-1084,trapezoid
hexagon-905,hexagon
octagon-2356,octagon
semi_circle-2426,semi_circle
triangle-15,triangle
triangle-702,triangle
rectangle-4259,rectangle
star-1002,star
octagon-2965,octagon
star-1901,star
quarter_circle-823,quarter_circle
square-4403,square
semi_circle-4653,semi_circle
square-5928,square
rectangle-1484,rectangle
cross-1460,cross
pentagon-3677,pentagon
square-4432,square
octagon-323,octagon
pentagon-2039,pentagon
square-3537,square
pentagon-658,pentagon
rectangle-1832,rectangle
square-3369,square
octagon-1416,octagon
trapezoid-4281,trapezoid
star-818,star
rectangle-4679,rectangle
rectangle-2075,rectangle
pentagon-2594,pentagon
semi_circle-2780,semi_circle
rectangle-2261,rectangle
square-445,square
pentagon-2526,pentagon
triangle-3751,triangle
rectangle-2710,rectangle
triangle-3901,triangle
trapezoid-3617,trapezoid
square-484,square
star-1067,star
semi_circle-3810,semi_circle
cross-1812,cross
star-3896,star
semi_circle-333,semi_circle
quarter_circle-115,quarter_circle
pentagon-928,pentagon
quarter_circle-461,quarter_circle
circle-1566,circle
pentagon-815,pentagon
heptagon-8,heptagon
octagon-4299,octagon
octagon-2938,octagon
rectangle-4539,rectangle
triangle-1296,triangle
octagon-4456,octagon
semi_circle-3270,semi_circle
square-4820,square
octagon-1478,octagon
square-3646,square
square-3449,square
rectangle-1451,rectangle
rectangle-4191,rectangle
trapezoid-3612,trapezoid
cross-1902,cross
square-1690,square
pentagon-2173,pentagon
rectangle-48,rectangle
trapezoid-2915,trapezoid
circle-2157,circle
pentagon-1876,pentagon
triangle-3043,triangle
pentagon-4281,pentagon
heptagon-1143,heptagon
star-496,star
square-1667,square
octagon-2764,octagon
trapezoid-347,trapezoid
triangle-2088,triangle
trapezoid-1575,trapezoid
heptagon-562,heptagon
square-4519,square
star-2631,star
circle-507,circle
star-1929,star
trapezoid-819,trapezoid
pentagon-4510,pentagon
semi_circle-4541,semi_circle
triangle-2048,triangle
octagon-1874,octagon
rectangle-645,rectangle
triangle-701,triangle
pentagon-671,pentagon
cross-518,cross
circle-1533,circle
triangle-3981,triangle
pentagon-2163,pentagon
octagon-1978,octagon
triangle-2015,triangle
square-6438,square
star-1487,star
semi_circle-1073,semi_circle
trapezoid-4448,trapezoid
star-1408,star
hexagon-196,hexagon
octagon-4855,octagon
square-2790,square
octagon-4157,octagon
semi_circle-1640,semi_circle
heptagon-1299,heptagon
hexagon-1282,hexagon
trapezoid-41,trapezoid
rectangle-1660,rectangle
pentagon-1545,pentagon
square-920,square
pentagon-2648,pentagon
square-3519,square
trapezoid-2866,trapezoid
rectangle-4051,rectangle
trapezoid-4467,trapezoid
square-3060,square
semi_circle-4847,semi_circle
star-2404,star
circle-1208,circle
hexagon-501,hexagon
pentagon-4764,pentagon
pentagon-200,pentagon
square-3172,square
pentagon-3600,pentagon
octagon-1246,octagon
square-5537,square
rectangle-689,rectangle
square-1655,square
square-1913,square
octagon-452,octagon
pentagon-1102,pentagon
square-4270,square
rectangle-88,rectangle
octagon-3906,octagon
circle-1134,circle
rectangle-3496,rectangle
semi_circle-1313,semi_circle
rectangle-2233,rectangle
octagon-1232,octagon
star-3170,star
octagon-1925,octagon
pentagon-344,pentagon
square-4655,square
circle-1548,circle
rectangle-1471,rectangle
circle-2154,circle
semi_circle-4703,semi_circle
quarter_circle-194,quarter_circle
heptagon-154,heptagon
rectangle-3946,rectangle
star-3235,star
hexagon-41,hexagon
square-6135,square
semi_circle-636,semi_circle
square-562,square
pentagon-3189,pentagon
octagon-504,octagon
pentagon-2639,pentagon
circle-1740,circle
semi_circle-924,semi_circle
trapezoid-2045,trapezoid
cross-717,cross
cross-2002,cross
circle-1102,circle
octagon-2222,octagon
heptagon-771,heptagon
rectangle-1534,rectangle
square-3577,square
square-6459,square
triangle-210,triangle
triangle-1646,triangle
square-5711,square
triangle-3695,triangle
star-1908,star
trapezoid-4229,trapezoid
square-1016,square
octagon-1142,octagon
square-4850,square
rectangle-2559,rectangle
octagon-3860,octagon
semi_circle-678,semi_circle
square-1937,square
heptagon-9,heptagon
octagon-2471,octagon
square-2693,square
pentagon-829,pentagon
square-2400,square
rectangle-3315,rectangle
rectangle-2501,rectangle
rectangle-4603,rectangle
square-3856,square
octagon-3001,octagon
pentagon-555,pentagon
square-3260,square
square-4068,square
cross-1924,cross
square-4888,square
trapezoid-726,trapezoid
heptagon-872,heptagon
star-1726,star
octagon-3930,octagon
rectangle-2619,rectangle
octagon-4080,octagon
semi_circle-587,semi_circle
trapezoid-1519,trapezoid
pentagon-2610,pentagon
triangle-3708,triangle
square-1777,square
hexagon-105,hexagon
hexagon-143,hexagon
octagon-3836,octagon
triangle-2983,triangle
pentagon-3921,pentagon
square-2303,square
octagon-1523,octagon
rectangle-4110,rectangle
trapezoid-823,trapezoid
trapezoid-1613,trapezoid
rectangle-2253,rectangle
semi_circle-4239,semi_circle
star-4,star
heptagon-1567,heptagon
pentagon-279,pentagon
trapezoid-879,trapezoid
quarter_circle-748,quarter_circle
square-4223,square
hexagon-92,hexagon
star-3507,star
semi_circle-1659,semi_circle
trapezoid-3284,trapezoid
rectangle-4147,rectangle
semi_circle-1685,semi_circle
cross-1986,cross
semi_circle-3899,semi_circle
pentagon-4199,pentagon
octagon-2696,octagon
heptagon-258,heptagon
square-1043,square
triangle-2184,triangle
square-5249,square
pentagon-5169,pentagon
star-2680,star
triangle-4071,triangle
trapezoid-4074,trapezoid
square-349,square
cross-817,cross
rectangle-2755,rectangle
star-3045,star
octagon-3234,octagon
semi_circle-3363,semi_circle
square-4831,square
pentagon-1348,pentagon
octagon-3932,octagon
square-611,square
